665,3324,3
665,188,2
665,1982,5
665,2003,4
665,1214,2
665,1219,5
703,3932,4
703,3932,4
703,1259,5
703,1269,4
703,1282,4
703,1284,5
703,951,5
703,2291,4
703,1648,4
703,3251,4
703,277,3
703,1198,2
703,2160,4
703,858,5
703,1965,4
703,1035,3
708,1259,3
708,1259,3
708,589,5
708,2291,1
708,1673,4
708,277,5
708,3675,4
708,2109,5
708,648,3
708,694,3
708,1580,3
708,110,5
708,2791,4
708,1201,5
708,3753,5
708,3755,2
708,2023,5
723,1249,4
723,1249,4
723,2694,5
723,1892,3
723,2840,3
723,292,3
723,1513,4
723,2502,4
723,3175,4
723,1580,5
723,2701,3
723,2706,5
723,2710,2
723,1912,3
723,2580,5
723,2598,3
723,2762,2
723,3578,4
723,2959,5
745,3946,5
745,3946,5
745,3948,5
745,3952,4
745,2420,2
745,2826,4
745,3880,1
745,3882,1
745,3886,1
745,3893,1
745,3895,3
745,3896,1
745,3897,1
745,3317,4
745,3754,3
745,3908,4
745,1221,5
745,3911,2
745,3915,1
761,3793,5
761,3793,5
761,589,5
761,3948,4
761,924,5
761,2105,4
761,3114,5
761,2325,5
761,3147,5
761,1590,4
761,2571,5
761,1917,3
761,2582,5
761,3745,4
761,2028,5
775,3052,3
775,3052,3
775,3400,3
775,3408,5
775,2858,4
775,480,3
775,1704,5
775,3174,4
775,2713,5
775,1923,5
775,3535,1
775,3555,5
775,2762,3
775,364,4
775,529,4
775,3755,5
775,2028,5
775,3785,4
782,3002,4
782,3002,4
782,2291,3
782,3481,4
782,648,3
782,3159,4
782,3300,2
782,3173,3
782,3354,2
782,3510,4
782,3513,3
782,306,5
782,3555,3
782,3745,4
782,3751,4
782,3753,3
782,3755,3
782,2023,3
782,3911,4
821,588,3
821,588,3
821,3948,2
821,2628,2
821,261,2
821,2135,3
821,3880,4
821,3893,3
821,2524,4
821,3509,3
821,2769,2
821,3901,1
821,3910,5
821,3913,4
821,3915,2
821,3916,3
833,3798,4
833,3798,4
833,593,5
833,1271,4
833,1882,4
833,2688,5
833,457,3
833,1193,5
833,3101,3
833,1704,4
833,316,4
833,344,2
833,2762,4
833,1035,5
833,2028,5
902,2987,5
902,2987,5
902,3016,3
902,2070,5
902,913,5
902,3203,4
902,968,5
902,2669,5
902,2670,5
902,3638,3
902,2147,3
902,2710,5
902,3375,3
902,2722,4
902,2757,4
902,1959,5
902,2901,4
902,2013,4
906,780,5
906,780,5
906,208,2
906,2485,1
906,1895,4
906,2500,1
906,110,5
906,2541,5
906,2571,5
906,1917,3
906,1923,5
906,15,1
906,3702,5
906,3593,1
906,69,3
906,2011,5
906,2012,4
906,3901,1
906,2028,5
907,1250,4
907,1250,4
907,1252,4
907,1267,4
907,593,4
907,913,4
907,1617,4
907,3467,4
907,1300,4
907,1193,4
907,898,4
907,1586,2
907,1204,4
907,1210,4
907,1221,4
907,2028,5
907,1247,4
932,593,5
932,593,5
932,1270,2
932,745,5
932,912,5
932,1620,4
932,2609,5
932,246,5
932,2677,5
932,265,5
932,2858,5
932,1148,5
932,3863,5
932,2353,2
932,3386,2
932,36,5
932,527,5
932,1213,5
947,1296,4
947,1296,4
947,2243,4
947,2406,3
947,3072,1
947,3094,3
947,2469,1
947,249,1
947,440,4
947,2100,3
947,1197,5
947,2143,2
947,2145,4
947,1794,4
951,2987,5
951,2987,5
951,720,5
951,1,5
951,596,5
951,745,5
951,963,5
951,3499,5
951,2899,3
951,3114,5
951,1385,4
951,349,4
951,2761,5
951,3725,2
951,3751,5
951,2018,5
951,1223,5
986,3930,4
986,3930,4
986,3936,4
986,3948,5
986,3949,5
986,3676,5
986,1320,4
986,1526,3
986,199,4
986,2028,5
986,3911,5
986,3914,3
986,3916,5
986,3923,4
986,3927,3
1070,593,5
1070,593,5
1070,785,5
1070,216,5
1070,3489,3
1070,296,2
1070,858,1
1070,2335,5
1070,3160,2
1070,3555,5
1070,2916,5
1070,3753,5
1070,1213,1
1070,3902,1
1070,1221,1
1070,2028,5
1070,3916,5
1070,2985,4
1126,1266,5
1126,1266,5
1126,590,4
1126,736,3
1126,593,4
1126,1694,3
1126,2858,2
1126,480,3
1126,808,4
1126,2310,4
1126,3147,5
1126,1721,4
1126,110,5
1126,2706,1
1126,303,3
1126,3735,3
1126,527,5
1126,2028,5
1144,1249,4
1144,1249,4
1144,1259,4
1144,589,3
1144,748,3
1144,908,5
1144,480,4
1144,1580,3
1144,110,4
1144,144,5
1144,300,5
1144,3534,2
1144,3538,5
1144,3555,3
1144,1035,5
1144,2791,4
1144,2948,4
1144,2028,4
1154,3948,4
1154,3948,4
1154,2076,5
1154,3043,1
1154,779,2
1154,924,5
1154,2826,3
1154,3660,1
1154,640,1
1154,3863,4
1154,3895,2
1154,3896,4
1154,3897,5
1154,2311,3
1154,356,5
1154,1032,5
1154,1203,4
1157,1259,5
1157,1259,5
1157,589,5
1157,1408,5
1157,908,5
1157,1610,5
1157,2272,2
1157,3450,4
1157,2858,3
1157,457,5
1157,480,5
1157,1580,5
1157,2391,3
1157,141,5
1157,2571,4
1157,1953,5
1157,1968,4
1157,353,4
1166,1249,4
1166,1249,4
1166,2291,4
1166,1673,5
1166,2657,3
1166,2802,2
1166,2858,5
1166,2160,5
1166,3160,5
1166,1580,4
1166,3555,4
1166,3566,3
1166,2791,4
1166,1210,4
1166,3753,2
1166,1230,4
1189,2987,3
1189,2987,3
1189,1264,3
1189,1265,4
1189,912,5
1189,1694,2
1189,247,4
1189,249,5
1189,417,5
1189,2692,4
1189,293,3
1189,1307,4
1189,3108,4
1189,2323,4
1189,1946,3
1189,17,4
1189,39,4
1189,555,5
1189,1094,3
1197,1249,4
1197,1249,4
1197,1252,4
1197,593,4
1197,904,5
1197,1295,1
1197,924,4
1197,1617,5
1197,608,5
1197,3893,4
1197,1358,5
1197,3155,3
1197,2542,5
1197,1214,4
1197,3909,3
1197,1089,4
1197,3911,5
1197,3916,4
1213,1269,5
1213,1269,5
1213,908,5
1213,924,1
1213,3201,1
1213,969,5
1213,986,5
1213,3418,5
1213,3671,1
1213,3678,4
1213,1178,5
1213,3360,5
1213,3512,5
1213,1929,5
1213,1784,5
1213,2762,5
1213,357,5
1213,1219,5
1213,1234,5
1226,3943,4
1226,3943,4
1226,3948,3
1226,3949,5
1226,3950,3
1226,3952,2
1226,2089,3
1226,2252,2
1226,2102,5
1226,3863,3
1226,1193,4
1226,3893,4
1226,3896,4
1226,3897,2
1226,3568,3
1226,3902,3
1226,3908,2
1226,3911,3
1226,3916,2
1250,2997,5
1250,2997,5
1250,922,5
1250,2600,3
1250,3408,3
1250,2858,5
1250,481,4
1250,1179,5
1250,3897,5
1250,3160,5
1250,3320,4
1250,2706,3
1250,2707,3
1250,2599,3
1250,3910,5
1250,3911,5
1250,3783,5
1282,1259,5
1282,1259,5
1282,1270,4
1282,1673,3
1282,3424,5
1282,266,4
1282,2858,3
1282,3685,3
1282,3868,4
1282,2324,5
1282,110,3
1282,2531,3
1282,2393,4
1282,2716,5
1282,3536,5
1282,1968,4
1282,34,5
1307,1249,4
1307,1249,4
1307,1284,4
1307,908,4
1307,969,5
1307,260,4
1307,2846,5
1307,2858,5
1307,661,4
1307,2382,4
1307,110,4
1307,1962,4
1307,2791,4
1307,534,4
1307,1210,4
1307,1240,5
1318,3943,1
1318,3943,1
1318,260,1
1318,448,3
1318,3889,3
1318,3893,2
1318,3896,3
1318,2356,4
1318,3513,4
1318,3555,4
1318,340,4
1318,1200,4
1318,3908,1
1318,2023,3
1336,720,4
1336,720,4
1336,3006,4
1336,593,4
1336,3952,4
1336,1617,5
1336,2118,3
1336,3114,5
1336,1704,4
1336,2396,4
1336,162,4
1336,34,4
1336,36,3
1336,527,5
1336,2028,5
1336,1089,4
1351,589,4
1351,589,4
1351,733,4
1351,1276,3
1351,903,4
1351,232,4
1351,2804,5
1351,1196,4
1351,1197,5
1351,1357,4
1351,2706,4
1351,2762,5
1351,1036,5
1351,47,4
1351,50,5
1351,2014,4
1363,2997,5
1363,2997,5
1363,1260,5
1363,2064,5
1363,1265,5
1363,3060,5
1363,2427,5
1363,2283,4
1363,2289,5
1363,246,5
1363,3618,4
1363,3481,5
1363,3160,5
1363,2759,4
1363,77,4
1363,549,5
1384,3793,3
1384,3793,3
1384,733,3
1384,908,4
1384,1617,4
1384,1681,1
1384,3481,4
1384,2858,5
1384,480,4
1384,3863,5
1384,3897,5
1384,1580,4
1384,110,4
1384,2571,5
1384,3555,2
1384,3578,5
1384,3751,4
1406,593,4
1406,593,4
1406,3252,3
1406,1682,4
1406,2858,4
1406,2100,3
1406,1198,4
1406,1393,4
1406,1704,4
1406,1721,3
1406,318,5
1406,34,4
1406,3752,4
1406,1213,4
1406,2023,5
1431,3930,2
1431,3930,2
1431,1259,4
1431,589,4
1431,1407,2
1431,908,4
1431,3072,4
1431,2291,3
1431,3633,3
1431,2858,4
1431,480,2
1431,2124,3
1431,2160,3
1431,858,5
1431,3160,4
1431,45,3
1431,2791,4
1431,1210,4
1431,551,2
1452,2065,5
1452,2065,5
1452,3950,4
1452,748,4
1452,3886,4
1452,3893,4
1452,3897,5
1452,1394,5
1452,1949,5
1452,371,5
1452,527,3
1452,2012,3
1452,3911,5
1452,3912,2
1452,3925,5
1459,2997,4
1459,2997,4
1459,1265,5
1459,3060,5
1459,2289,5
1459,1641,5
1459,2858,5
1459,2883,4
1459,1500,2
1459,3130,2
1459,2369,2
1459,2395,5
1459,3528,1
1459,176,4
1459,34,4
1459,2779,5
1459,514,5
1459,2028,5
1488,593,5
1488,593,5
1488,1270,3
1488,780,3
1488,2872,2
1488,608,5
1488,3836,3
1488,1196,4
1488,2313,5
1488,858,4
1488,2571,5
1488,2019,5
1488,1218,4
1488,1219,5
1488,1233,5
1488,1094,5
1488,1245,5
1488,2985,4
1493,1,4
1493,1,4
1493,1265,4
1493,3247,3
1493,3253,3
1493,1101,5
1493,1500,4
1493,3114,5
1493,2321,4
1493,2324,5
1493,1784,5
1493,348,2
1493,356,3
1493,34,4
1493,39,4
1508,754,2
1508,754,2
1508,442,1
1508,457,3
1508,480,2
1508,3897,5
1508,2324,5
1508,1527,3
1508,858,5
1508,2501,3
1508,102,1
1508,112,3
1508,309,1
1508,1792,3
1508,17,2
1508,353,4
1508,529,5
1508,2006,3
1515,3930,4
1515,3930,4
1515,1259,4
1515,585,4
1515,919,5
1515,2291,4
1515,1673,4
1515,3450,2
1515,260,4
1515,2858,5
1515,661,2
1515,1198,5
1515,1958,3
1515,1968,4
1515,1035,3
1515,2791,4
1515,527,5
1515,2028,4
1515,3786,4
1518,1270,4
1518,1270,4
1518,3267,3
1518,2633,4
1518,3471,5
1518,260,5
1518,1196,5
1518,2363,5
1518,2529,4
1518,29,4
1518,380,4
1518,2010,4
1518,1210,5
1518,541,5
1518,1097,5
1520,1249,4
1520,1249,4
1520,1259,5
1520,2291,4
1520,1673,3
1520,266,4
1520,3624,3
1520,648,5
1520,1197,4
1520,858,5
1520,1704,5
1520,1580,4
1520,3510,4
1520,196,1
1520,3555,5
1520,70,1
1520,3753,4
1534,593,4
1534,593,4
1534,1293,5
1534,908,4
1534,3251,4
1534,3408,4
1534,1682,2
1534,3298,3
1534,608,4
1534,2882,2
1534,1302,5
1534,1304,4
1534,150,5
1534,3379,4
1534,344,1
1534,1962,1
1534,527,5
1534,1203,4
1534,2028,4
1549,1270,3
1549,1270,3
1549,908,4
1549,3423,4
1549,2804,5
1549,2858,4
1549,804,2
1549,1544,3
1549,1580,3
1549,110,2
1549,1965,5
1549,1976,1
1549,361,4
1549,70,4
1549,551,5
1582,3005,5
1582,3005,5
1582,1499,3
1582,998,3
1582,1689,4
1582,2826,1
1582,2683,4
1582,457,2
1582,2188,3
1582,1387,4
1582,1721,5
1582,110,5
1582,2555,3
1582,2710,4
1582,2770,2
1582,520,4
1582,2006,3
1582,1221,3
1604,778,4
1604,778,4
1604,2427,5
1604,3424,4
1604,2686,4
1604,480,3
1604,800,4
1604,3893,5
1604,1358,5
1604,2329,4
1604,2336,4
1604,1704,4
1604,32,4
1604,527,5
1604,535,5
1604,1210,4
1604,2028,4
1604,3916,2
1615,3948,3
1615,3948,3
1615,3950,3
1615,3951,3
1615,3952,3
1615,908,5
1615,3098,2
1615,1821,2
1615,3868,3
1615,3893,4
1615,3897,5
1615,2158,3
1615,2376,2
1615,3705,2
1615,2769,3
1615,3911,4
1615,3915,4
1615,3916,2
1664,1,5
1664,1,5
1664,1265,2
1664,3253,5
1664,2858,5
1664,3809,4
1664,2321,4
1664,2355,3
1664,2506,3
1664,1721,5
1664,2396,2
1664,2700,5
1664,1784,3
1664,2599,4
1664,1027,1
1664,1210,1
1674,588,4
1674,588,4
1674,1,4
1674,3072,4
1674,2282,3
1674,2858,5
1674,1188,4
1674,3101,5
1674,2321,4
1674,1734,4
1674,2396,5
1674,125,4
1674,3358,2
1674,324,3
1674,34,4
1674,357,3
1674,2961,3
1674,1097,5
1713,1614,3
1713,1614,3
1713,3409,4
1713,3287,5
1713,3624,3
1713,643,1
1713,684,1
1713,2174,4
1713,1534,2
1713,3300,5
1713,3173,3
1713,3354,4
1713,3513,3
1713,1968,5
1713,36,3
1713,2002,5
1713,3753,4
1713,2981,2
1719,2997,1
1719,2997,1
1719,3005,3
1719,912,3
1719,2413,4
1719,2433,2
1719,3285,4
1719,3298,3
1719,2694,3
1719,2858,4
1719,1127,5
1719,2881,1
1719,1500,1
1719,2188,1
1719,2355,5
1719,2541,2
1719,2706,4
1719,2770,3
1719,1093,3
1751,1249,4
1751,1249,4
1751,589,5
1751,3948,5
1751,912,4
1751,783,4
1751,3072,4
1751,1673,1
1751,3624,4
1751,2858,5
1751,466,5
1751,480,5
1751,3310,4
1751,1580,5
1751,110,5
1751,1035,5
1751,3916,5
1751,3927,5
1771,3793,5
1771,3793,5
1771,924,5
1771,1617,5
1771,1620,3
1771,260,5
1771,1127,5
1771,1196,4
1771,2140,3
1771,1376,5
1771,1580,4
1771,2529,4
1771,3702,3
1771,3576,3
1771,2948,4
1771,1210,5
1771,1214,5
1771,3764,2
1771,1240,5
1801,2091,4
1801,2091,4
1801,2291,4
1801,2294,4
1801,2459,3
1801,3418,4
1801,1673,3
1801,3450,4
1801,266,5
1801,480,4
1801,1327,3
1801,858,5
1801,1544,4
1801,1580,3
1801,110,4
1801,144,4
1801,366,2
1801,524,4
1801,1097,4
1813,1414,4
1813,1414,4
1813,921,4
1813,2291,2
1813,3271,3
1813,2617,1
1813,2621,3
1813,3481,4
1813,276,3
1813,3101,1
1813,1535,5
1813,2706,3
1813,2572,4
1813,3534,5
1813,17,5
1813,28,4
1813,58,4
1813,1094,4
1840,1252,3
1840,1252,3
1840,1267,4
1840,913,4
1840,2640,3
1840,3471,4
1840,260,5
1840,3638,2
1840,283,4
1840,2116,5
1840,3107,4
1840,1371,2
1840,2346,2
1840,110,5
1840,1748,4
1840,1025,4
1840,1206,5
1840,1214,5
1840,2028,4
1844,593,5
1844,593,5
1844,3072,4
1844,1617,4
1844,3285,4
1844,3298,3
1844,3897,5
1844,2188,2
1844,3317,5
1844,101,5
1844,1721,1
1844,3192,4
1844,2599,3
1844,3566,4
1844,3571,3
1844,3578,3
1844,3910,4
1848,1259,4
1848,1259,4
1848,908,4
1848,2262,3
1848,1617,4
1848,2291,4
1848,2454,3
1848,1673,4
1848,2657,5
1848,2858,5
1848,2859,3
1848,480,3
1848,1171,3
1848,1333,3
1848,661,5
1848,3160,5
1848,1965,3
1848,1035,4
1848,2791,4
1892,3002,5
1892,3002,5
1892,912,5
1892,3421,4
1892,1193,3
1892,3101,4
1892,1362,5
1892,858,4
1892,111,5
1892,506,3
1892,3730,4
1892,1206,5
1892,1077,4
1892,1221,4
1892,1244,5
1907,1267,4
1907,1267,4
1907,2092,2
1907,924,5
1907,3244,1
1907,3629,4
1907,1104,3
1907,1345,1
1907,858,5
1907,3159,4
1907,3175,4
1907,1927,5
1907,19,4
1907,2010,5
1907,1212,4
1907,1237,4
1907,1092,2
1918,1266,1
1918,1266,1
1918,3046,5
1918,2268,3
1918,2686,1
1918,2690,4
1918,2333,3
1918,1393,2
1918,1721,4
1918,110,1
1918,1586,1
1918,2396,5
1918,17,1
1927,3,3
1927,3,3
1927,1260,4
1927,1269,4
1927,1641,4
1927,2454,4
1927,1171,3
1927,2324,4
1927,1580,4
1927,2550,5
1927,1965,5
1927,1968,4
1927,2792,1
1927,70,3
1927,1212,5
1927,1228,5
1927,3911,5
1927,3928,5
1927,3929,5
1929,2997,4
1929,2997,4
1929,2083,5
1929,1485,2
1929,3408,5
1929,3285,1
1929,223,5
1929,3615,2
1929,2683,1
1929,608,4
1929,2336,5
1929,2355,5
1929,3159,5
1929,2541,3
1929,2555,2
1929,2706,4
1929,3534,4
1929,2759,4
1929,1210,3
1964,2,2
1964,2,2
1964,778,5
1964,2291,5
1964,1641,5
1964,2628,3
1964,249,5
1964,3481,4
1964,3489,2
1964,293,5
1964,653,3
1964,1542,4
1964,1702,2
1964,1748,4
1964,3397,4
1964,3555,3
1964,380,2
1964,1210,4
1964,541,4
1967,2997,4
1967,2997,4
1967,913,5
1967,949,3
1967,2492,4
1967,2686,4
1967,2690,4
1967,2858,4
1967,480,2
1967,488,4
1967,2333,5
1967,3176,2
1967,1733,4
1967,2390,4
1967,2396,4
1967,314,4
1967,2908,5
1967,2763,2
1967,527,2
1993,1257,4
1993,1257,4
1993,1,4
1993,1288,4
1993,223,5
1993,3481,3
1993,1125,3
1993,1136,4
1993,3689,1
1993,1196,5
1993,1197,5
1993,1198,4
1993,2395,5
1993,2396,4
1993,34,3
1993,1215,3
2045,577,4
2045,577,4
2045,595,5
2045,2082,4
2045,2846,4
2045,2881,3
2045,2899,3
2045,2123,4
2045,808,3
2045,1367,4
2045,1592,4
2045,146,5
2045,3507,3
2045,317,4
2045,13,5
2045,343,5
2045,1021,5
2045,61,5
2045,3916,5
2061,3932,4
2061,3932,4
2061,581,4
2061,589,3
2061,1284,5
2061,1617,5
2061,1673,4
2061,3422,3
2061,3626,4
2061,3481,4
2061,1171,5
2061,3125,4
2061,3160,5
2061,1957,4
2061,3920,5
2061,3925,5
2108,1,5
2108,1,5
2108,1265,5
2108,1617,5
2108,951,3
2108,3429,4
2108,293,5
2108,457,5
2108,466,5
2108,1148,5
2108,3114,5
2108,858,5
2108,1393,5
2108,2354,2
2108,2762,5
2108,32,4
2108,34,5
2108,50,4
2111,1251,4
2111,1251,4
2111,4,3
2111,920,5
2111,968,3
2111,3244,4
2111,2454,3
2111,1670,4
2111,2641,3
2111,450,3
2111,3683,4
2111,2897,3
2111,3359,5
2111,2762,4
2111,1964,4
2133,1616,5
2133,1616,5
2133,2633,3
2133,3624,1
2133,3484,3
2133,2683,2
2133,1517,2
2133,1544,2
2133,3173,4
2133,3325,3
2133,1580,4
2133,3510,4
2133,3515,2
2133,169,2
2133,3534,3
2133,524,4
2133,70,3
2141,1284,4
2141,1284,4
2141,908,5
2141,3088,4
2141,2454,5
2141,2455,5
2141,3450,5
2141,3481,4
2141,1171,2
2141,1327,5
2141,661,3
2141,3101,5
2141,3160,3
2141,110,5
2141,2399,2
2141,144,4
2141,2791,5
2141,524,5
2141,381,5
2152,3793,4
2152,3793,4
2152,1258,4
2152,2,3
2152,2628,2
2152,3452,3
2152,3623,3
2152,3624,4
2152,3499,5
2152,1198,4
2152,1387,4
2152,3316,3
2152,2716,4
2152,3555,4
2152,1994,4
2152,1997,4
